[Info] , 18-07-2021 - 12:28:00 , EGG POWDER PLANT build successfully , username:mom , 
[Info] , 18-07-2021 - 14:30:58 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 14:30:59 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:31:08 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:31:12 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:12 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:13 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:13 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:13 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:31:14 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 14:31:14 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:31:17 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:31:30 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:31:34 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:35 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:35 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:35 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:31:35 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:31:36 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 14:31:36 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:31:36 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:31:37 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:31:42 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:37:14 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:15 , TURKEY buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:15 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:15 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:16 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 14:37:16 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:16 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:17 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:17 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:17 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:17 , TIGER caged successfuly , username:mom , 
[Error] , 18-07-2021 - 14:37:18 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:37:18 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:37:18 , HEN disapeared with TIGER , username:mom , 
[Info] , 18-07-2021 - 14:37:18 , EGG disapeared with TIGER , username:mom , 
[Info] , 18-07-2021 - 14:37:18 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:18 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:19 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:20 , new WING created , username:mom , 
[Info] , 18-07-2021 - 14:37:20 , WING stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:22 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 14:37:22 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:37:23 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:23 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:37:24 , TURKEY ate grass , username:mom , 
[Info] , 18-07-2021 - 14:37:24 , EGG POWDER PLANT build successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:24 , EGG_POWDER_PLANT start work with 1 EGG , username:mom , 
[Info] , 18-07-2021 - 14:37:38 , new WING created , username:mom , 
[Info] , 18-07-2021 - 14:37:38 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 14:37:39 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:37:40 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:37:40 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:37:40 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:40 , WING stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:41 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:42 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:42 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:37:42 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:43 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:43 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:44 , new WING created , username:mom , 
[Info] , 18-07-2021 - 14:37:44 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 14:37:44 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:45 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:45 , WING stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:46 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:37:50 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:52 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:37:52 , TURKEY ate grass , username:mom , 
[Info] , 18-07-2021 - 14:37:52 , new WING created , username:mom , 
[Info] , 18-07-2021 - 14:37:52 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:37:54 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 14:37:55 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:37:55 , WING stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:37:56 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:37:56 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:38:00 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:38:01 , new WING created , username:mom , 
[Error] , 18-07-2021 - 14:38:01 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:38:03 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:38:05 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:39:11 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:11 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:12 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:12 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:12 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:13 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:13 , TIGER created , username:mom , 
[Error] , 18-07-2021 - 14:39:17 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:39:19 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:39:20 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:20 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:21 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:21 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:21 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:22 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:22 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:23 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:23 , EGG POWDER PLANT build successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:24 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:26 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:26 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:39:26 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 14:39:26 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:39:27 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:39:27 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:39:28 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:29 , EGG_POWDER_PLANT start work with 1 EGG , username:mom , 
[Info] , 18-07-2021 - 14:39:40 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:39:40 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:39:40 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:41 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:42 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:39:44 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:39:44 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 14:39:44 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:45 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:45 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:46 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:46 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:47 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:48 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:39:49 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:39:50 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:39:54 , LION caged successfuly , username:mom , 
[Error] , 18-07-2021 - 14:39:54 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:39:54 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:39:54 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:39:54 , HEN disapeared with LION , username:mom , 
[Info] , 18-07-2021 - 14:39:54 , EGG disapeared with LION , username:mom , 
[Error] , 18-07-2021 - 14:39:56 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:40:27 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:28 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:30 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 14:40:30 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:30 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:31 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:31 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:31 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:32 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:32 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:32 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:32 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:33 , EGG POWDER PLANT build successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:34 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:34 , EGG POWDER PLANT upgrade successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:34 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 14:40:36 , new EGG created , username:mom , 
[Alarm] , 18-07-2021 - 14:40:36 , please plant! there is no grass and some of animals are hungry , username:mom , 
[Info] , 18-07-2021 - 14:40:37 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:37 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:38 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:38 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:38 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:38 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:40:38 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 14:40:38 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:40:39 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:39 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:40:48 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:48 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:40:48 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:48 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 14:40:49 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:50 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 14:40:50 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:40:50 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:50 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 14:40:50 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 14:40:51 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:52 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:52 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:52 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:40:54 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:54 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:54 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:54 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:40:54 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:40:55 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:55 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:40:59 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:41:01 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:41:01 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:41:02 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:41:03 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:41:05 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:41:05 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:41:07 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:41:07 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:44:26 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:44:26 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:44:26 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:44:26 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:44:26 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:44:26 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 14:44:27 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:44:27 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 14:44:28 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:44:29 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:44:29 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:44:29 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:44:30 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:44:30 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:44:41 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:44:45 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:45:02 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:51:43 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:51:43 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:51:44 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:51:44 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:51:44 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:51:44 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:51:45 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:51:45 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 14:51:46 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:51:46 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:51:47 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:51:47 , TIGER caged successfuly , username:mom , 
[Error] , 18-07-2021 - 14:51:47 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:51:56 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:51:56 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:52:31 , EGG POWDER PLANT build successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:32 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:32 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 14:52:32 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:33 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:34 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:34 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:34 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:35 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:35 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:36 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:36 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:36 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:37 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:37 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:37 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:38 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:38 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:38 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 14:52:39 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:52:39 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:40 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 14:52:40 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:52:40 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:42 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:42 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:43 , EGG POWDER PLANT upgrade successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:44 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 14:52:44 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:52:44 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:44 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:52:44 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:45 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:46 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:46 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:46 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:52:46 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:47 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:47 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:52:48 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:52:48 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:52:48 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:52:48 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:55 , 1 Tiger added to truck , username:mom , 
[Info] , 18-07-2021 - 14:52:59 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:52:59 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 14:52:59 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 14:53:00 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:00 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:01 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:01 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:01 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:53:02 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:02 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:03 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:03 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:03 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:03 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:04 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:07 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 14:53:08 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:53:08 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:53:08 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:08 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:08 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:09 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:53:09 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:53:09 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:10 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:53:10 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:10 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:11 , LION caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:11 , LION caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:11 , LION caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:12 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:12 , LION stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:26 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:26 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:26 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 14:53:26 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 14:53:26 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 14:53:27 , POWDER does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 14:53:27 , POWDER does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 14:53:28 , POWDER does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 14:53:28 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:28 , well is ready  , username:mom , 
[Error] , 18-07-2021 - 14:53:28 , POWDER does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 14:53:31 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:32 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:32 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:32 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:53:32 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:32 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:32 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:53:33 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:53:33 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:34 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:53:34 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 14:53:34 , truck comed back! it is ready , username:mom , 
[Info] , 18-07-2021 - 14:53:38 , 1 Lion added to truck , username:mom , 
[Info] , 18-07-2021 - 14:53:41 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:42 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:42 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:42 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 14:53:42 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:53:43 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:44 , TURKEY buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:44 , TURKEY buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:53:44 , level complete successfully , username:mom , 
[Info] , 18-07-2021 - 14:53:44 , game end in 21 Sec , username:mom , 
[Info] , 18-07-2021 - 14:53:44 , you win 200 prize , username:mom , 
[Info] , 18-07-2021 - 16:11:11 , EGG POWDER PLANT build successfully , username:mom , 
[Error] , 18-07-2021 - 16:11:12 , EGG is not enough to work EGG POWDER PLANT , username:mom , 
[Info] , 18-07-2021 - 16:11:13 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 16:11:14 , TIGER created , username:mom , 
[Info] , 18-07-2021 - 16:11:15 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 16:11:15 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 16:11:15 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 16:11:15 , TIGER caged successfuly , username:mom , 
[Info] , 18-07-2021 - 16:11:16 , TIGER stored successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 16:11:17 , 1 Tiger added to truck , username:mom , 
[Info] , 18-07-2021 - 16:11:20 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:20 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:20 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:21 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:21 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 16:11:21 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 16:11:22 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 16:11:22 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:23 , EGG_POWDER_PLANT start work with 1 EGG , username:mom , 
[Info] , 18-07-2021 - 16:11:24 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 16:11:25 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:28 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 16:11:28 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 16:11:29 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:29 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:30 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 16:11:30 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 16:11:32 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 16:11:32 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 16:11:33 , EGG POWDER PLANT upgrade successfully , username:mom , 
